file	line	method	endpoint	normalized	classification	backend_candidates
patient-app/nabd_plus/app/consultations/doctor/[id].tsx	51	GET	/care/doctors/${encodeURIComponent(id || 'd1')}	/care/doctors/:id	PASS_MATCHED	GET /care/doctors/:id (backend/src/modules/care/care.controller.ts:60)
patient-app/nabd_plus/app/consultations/doctor/[id].tsx	149	GET	/care/doctors/${encodeURIComponent(doc.id)}/slots?date=${iso}&service_type=${vt}	/care/doctors/:id/slots	PASS_MATCHED	GET /care/doctors/:id/slots (backend/src/modules/care/care.controller.ts:66)
patient-app/nabd_plus/app/consultations/follow-up.tsx	41	GET	/care/appointments/${encodeURIComponent(appointmentId)}	/care/appointments/:id	PASS_MATCHED	GET /care/appointments/:id (backend/src/modules/care/appointments.controller.ts:24)
patient-app/nabd_plus/app/consultations/follow-up.tsx	49	GET	/care/doctors/${encodeURIComponent(a.doctor_id)}	/care/doctors/:id	PASS_MATCHED	GET /care/doctors/:id (backend/src/modules/care/care.controller.ts:60)
patient-app/nabd_plus/app/consultations/home-visit-tracking.tsx	23	GET	/care/appointments/${appointmentId}	/care/appointments/:id	PASS_MATCHED	GET /care/appointments/:id (backend/src/modules/care/appointments.controller.ts:24)
patient-app/nabd_plus/app/consultations/incoming-call.tsx	64	POST	/calls/${sessionId}/reject	/calls/:id/reject	PASS_MATCHED	POST /calls/:sessionId/reject (backend/src/modules/livekit/livekit.controller.ts:56)
patient-app/nabd_plus/app/consultations/post-call-rating.tsx	41	POST	/patient-ux/review	/patient-ux/review	PASS_MATCHED	POST /patient-ux/review (backend/src/modules/patient-ux/patient-ux.module.ts:148)
patient-app/nabd_plus/app/consultations/prescription-from-doctor.tsx	39	GET	/prescriptions/active	/prescriptions/active	PASS_MATCHED	GET /prescriptions/active (backend/src/modules/prescriptions/prescriptions.controller.ts:45)|GET /prescriptions/:id (backend/src/modules/prescriptions/prescriptions.controller.ts:65)
patient-app/nabd_plus/app/consultations/share-report.tsx	53	GET	/medical-reports/mine?limit=100	/medical-reports/mine	PASS_MATCHED	GET /medical-reports/mine (backend/src/modules/medical-reports/medical-reports.controller.ts:36)|GET /medical-reports/:id (backend/src/modules/medical-reports/medical-reports.controller.ts:46)
patient-app/nabd_plus/app/consultations/specialty-select.tsx	28	GET	/care/specialties	/care/specialties	PASS_MATCHED	GET /care/specialties (backend/src/modules/care/care.controller.ts:11)
patient-app/nabd_plus/app/consultations/video-call.tsx	59	POST	/calls/initiate	/calls/initiate	PASS_MATCHED	POST /calls/initiate (backend/src/modules/livekit/livekit.controller.ts:37)
patient-app/nabd_plus/app/consultations/video-call.tsx	66	POST	/calls/${sessionId}/join	/calls/:id/join	PASS_MATCHED	POST /calls/:sessionId/join (backend/src/modules/livekit/livekit.controller.ts:46)
patient-app/nabd_plus/app/consultations/virtual-waiting-room.tsx	47	GET	/care/appointments/${appointmentId}	/care/appointments/:id	PASS_MATCHED	GET /care/appointments/:id (backend/src/modules/care/appointments.controller.ts:24)
patient-app/nabd_plus/app/consultations/waiting-room.tsx	31	GET	/care/appointments/${appointmentId}	/care/appointments/:id	PASS_MATCHED	GET /care/appointments/:id (backend/src/modules/care/appointments.controller.ts:24)
patient-app/nabd_plus/app/delivery/address-select.tsx	36	GET	/users/me/addresses	/users/me/addresses	PASS_MATCHED	GET /users/me/addresses (backend/src/modules/users/users.addresses.controller.ts:11)
patient-app/nabd_plus/app/diagnostics/booking-confirm.tsx	84	POST	/cart/clear	/cart/clear	PASS_MATCHED	POST /cart/clear (backend/src/modules/cart/cart.module.ts:140)
patient-app/nabd_plus/app/diagnostics/booking-confirm.tsx	89	POST	/cart/clear	/cart/clear	PASS_MATCHED	POST /cart/clear (backend/src/modules/cart/cart.module.ts:140)
patient-app/nabd_plus/app/diagnostics/cart.tsx	30	GET	/labs/compatible-providers?testIds=${ids}	/labs/compatible-providers	PASS_MATCHED	GET /labs/compatible-providers (backend/src/modules/labs/labs.controller.ts:173)
patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	37	GET	/orders/${orderId}	/orders/:id	PASS_MATCHED	GET /orders/:id (backend/src/modules/orders/orders.controller.ts:57)
patient-app/nabd_plus/app/diagnostics/insurance-approval.tsx	78	PATCH	/orders/${orderId}/items/${item.id}/opt-in-cash	/orders/:id/items/:id/opt-in-cash	PASS_MATCHED	PATCH /orders/:id/items/:itemId/opt-in-cash (backend/src/modules/orders/orders.controller.ts:75)
patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	46	GET	/providers?type=lab	/providers	PASS_MATCHED	GET /providers (backend/src/modules/providers/providers.controller.ts:20)
patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	55	GET	/insurance/companies	/insurance/companies	PASS_MATCHED	GET /insurance/companies (backend/src/modules/insurance/insurance.controller.ts:22)|GET /insurance/companies (backend/src/modules/insurance/insurance.module.ts:359)
patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	109	POST	/ai/ocr-translate	/ai/ocr-translate	PASS_MATCHED	POST /ai/ocr-translate (backend/src/modules/ai/ai.controller.ts:120)
patient-app/nabd_plus/app/diagnostics/insurance-upload.tsx	334	POST	/orders/create	/orders/create	PASS_MATCHED	POST /orders/create (backend/src/modules/orders/orders.controller.ts:13)
patient-app/nabd_plus/app/diagnostics/lab-comparison.tsx	34	GET	/labs/services/${id}	/labs/services/:id	PASS_MATCHED	GET /labs/services/:id (backend/src/modules/labs/labs.controller.ts:35)
patient-app/nabd_plus/app/diagnostics/lab-comparison.tsx	35	GET	/labs/compatible-providers?testIds=${id}	/labs/compatible-providers	PASS_MATCHED	GET /labs/compatible-providers (backend/src/modules/labs/labs.controller.ts:173)
patient-app/nabd_plus/app/diagnostics/lab/[id].tsx	28	GET	/providers/${id}	/providers/:id	PASS_MATCHED	GET /providers/:id (backend/src/modules/providers/providers.controller.ts:39)
patient-app/nabd_plus/app/diagnostics/lab/[id].tsx	29	GET	/labs/services?providerId=${id}	/labs/services	PASS_MATCHED	GET /labs/services (backend/src/modules/labs/labs.controller.ts:9)
patient-app/nabd_plus/app/diagnostics/order/[id].tsx	29	GET	/orders/mine	/orders/mine	PASS_MATCHED	GET /orders/mine (backend/src/modules/orders/orders.controller.ts:20)|GET /orders/:id (backend/src/modules/orders/orders.controller.ts:57)
patient-app/nabd_plus/app/diagnostics/order/[id].tsx	35	GET	/radiology/bookings/${id}	/radiology/bookings/:id	PASS_MATCHED	GET /radiology/bookings/:id (backend/src/modules/radiology/controllers/radiology.controller.ts:70)|GET /radiology/bookings/:id (backend/src/modules/radiology/radiology.controller.ts:43)
patient-app/nabd_plus/app/diagnostics/order/[id].tsx	40	POST	/labs/bookings/${id}	/labs/bookings/:id	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/diagnostics/orders.tsx	31	GET	/labs/bookings/mine	/labs/bookings/mine	PASS_MATCHED	GET /labs/bookings/mine (backend/src/modules/labs/labs.controller.ts:41)|GET /labs/bookings/:id (backend/src/modules/labs/labs.controller.ts:44)
patient-app/nabd_plus/app/diagnostics/orders.tsx	32	GET	/radiology/bookings/mine	/radiology/bookings/mine	PASS_MATCHED	GET /radiology/bookings/mine (backend/src/modules/radiology/controllers/radiology.controller.ts:62)|GET /radiology/bookings/:id (backend/src/modules/radiology/controllers/radiology.controller.ts:70)|GET /radiology/bookings/mine (backend/src/modules/radiology/radiology.controller.ts:40)|GET /radiology/bookings/:id (backend/src/modules/radiology/radiology.controller.ts:43)
patient-app/nabd_plus/app/diagnostics/package-detail.tsx	27	GET	/labs/packages/${id}	/labs/packages/:id	PASS_MATCHED	GET /labs/packages/:id (backend/src/modules/labs/labs.controller.ts:168)
patient-app/nabd_plus/app/diagnostics/packages.tsx	28	GET	/labs/packages	/labs/packages	PASS_MATCHED	GET /labs/packages (backend/src/modules/labs/labs.controller.ts:29)
patient-app/nabd_plus/app/diagnostics/packages.tsx	29	GET	/labs/categories	/labs/categories	PASS_MATCHED	GET /labs/categories (backend/src/modules/labs/labs.controller.ts:32)
patient-app/nabd_plus/app/diagnostics/search.tsx	29	GET	/labs/services	/labs/services	PASS_MATCHED	GET /labs/services (backend/src/modules/labs/labs.controller.ts:9)
patient-app/nabd_plus/app/diagnostics/technician-tracking.tsx	35	GET	/labs/bookings/${bookingId}	/labs/bookings/:id	PASS_MATCHED	GET /labs/bookings/:id (backend/src/modules/labs/labs.controller.ts:44)
patient-app/nabd_plus/app/drug-scanner/index.tsx	35	POST	/health/medications	/health/medications	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/drug-scanner/index.tsx	47	POST	/ai/drug-interactions	/ai/drug-interactions	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/emergency/sos-active.tsx	42	GET	/emergency/my/active	/emergency/my/active	PASS_MATCHED	GET /emergency/my/active (backend/src/modules/emergency/emergency.controller.ts:17)
patient-app/nabd_plus/app/emergency/sos-active.tsx	79	POST	/emergency/${sosId}/cancel	/emergency/:id/cancel	PASS_MATCHED	POST /emergency/:id/cancel (backend/src/modules/emergency/emergency.controller.ts:23)
patient-app/nabd_plus/app/emergency/tracking.tsx	33	GET	/emergency/tracking	/emergency/tracking	PASS_MATCHED	GET /emergency/tracking (backend/src/modules/emergency/emergency.controller.ts:41)|GET /emergency/:id (backend/src/modules/emergency/emergency.controller.ts:58)
patient-app/nabd_plus/app/family/calendar.tsx	49	POST	/family/calendar	/family/calendar	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/family/calendar.tsx	71	POST	/family/calendar/event	/family/calendar/event	PASS_MATCHED	POST /family/calendar/event (backend/src/modules/family/family.controller.ts:91)
patient-app/nabd_plus/app/family/calendar.tsx	101	DELETE	/family/calendar/event/${id}	/family/calendar/event/:id	PASS_MATCHED	DELETE /family/calendar/event/:eventId (backend/src/modules/family/family.controller.ts:103)
patient-app/nabd_plus/app/family/chat.tsx	46	GET	/family/chat/messages	/family/chat/messages	PASS_MATCHED	GET /family/chat/messages (backend/src/modules/compat/compat.module.ts:51)|GET /family/chat/:id (backend/src/modules/compat/compat.module.ts:291)|GET /family/chat/:id (backend/src/modules/compat/compat.module.ts:350)|GET /family/chat/messages (backend/src/modules/compat/compat.module.ts:376)|GET /family/chat/:id (backend/src/modules/compat/compat.module.ts:482)|GET /family/chat/:id (backend/src/modules/compat/compat.module.ts:987)
patient-app/nabd_plus/app/family/chat.tsx	62	POST	/users/me/profile	/users/me/profile	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/family/chat.tsx	67	POST	/family/members	/family/members	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/family/chat.tsx	86	POST	/family/chat/messages	/family/chat/messages	PASS_MATCHED	POST /family/chat/messages (backend/src/modules/compat/compat.module.ts:63)|POST /family/chat/messages (backend/src/modules/compat/compat.module.ts:384)
patient-app/nabd_plus/app/family/hub.tsx	77	GET	/family/members	/family/members	PASS_MATCHED	GET /family/members (backend/src/modules/family/family.controller.ts:71)
patient-app/nabd_plus/app/family/invite.tsx	31	POST	/family/invite	/family/invite	PASS_MATCHED	POST /family/invite (backend/src/modules/family/family.controller.ts:29)
patient-app/nabd_plus/app/family/join.tsx	44	POST	/family/join	/family/join	PASS_MATCHED	POST /family/join (backend/src/modules/family/family.controller.ts:35)
patient-app/nabd_plus/app/family/member-health.tsx	49	GET	/family/member-records/${memberId}	/family/member-records/:id	PASS_MATCHED	GET /family/member-records/:userId (backend/src/modules/family/family.controller.ts:59)
patient-app/nabd_plus/app/family/permission-request.tsx	24	GET	/family/permissions/pending	/family/permissions/pending	PASS_MATCHED	GET /family/permissions/pending (backend/src/modules/family/family.controller.ts:124)
patient-app/nabd_plus/app/family/permission-request.tsx	52	PUT	/family/permissions/respond/${requestInfo._id || requestInfo.id}	/family/permissions/respond/:id	PASS_MATCHED	PUT /family/permissions/respond/:requestId (backend/src/modules/family/family.controller.ts:130)
patient-app/nabd_plus/app/family/permissions.tsx	119	GET	/family/my-group	/family/my-group	PASS_MATCHED	GET /family/my-group (backend/src/modules/family/family.controller.ts:23)
patient-app/nabd_plus/app/family/permissions.tsx	147	PATCH	/family/member/${memberId}/permissions	/family/member/:id/permissions	PASS_MATCHED	PATCH /family/member/:userId/permissions (backend/src/modules/family/family.controller.ts:53)
patient-app/nabd_plus/app/family/permissions.tsx	153	POST	/family/permissions/request	/family/permissions/request	PASS_MATCHED	POST /family/permissions/request (backend/src/modules/family/family.controller.ts:111)
patient-app/nabd_plus/app/family/permissions.tsx	186	DELETE	/family/remove-member/${memberId}	/family/remove-member/:id	PASS_MATCHED	DELETE /family/remove-member/:userId (backend/src/modules/family/family.controller.ts:65)
patient-app/nabd_plus/app/health/chronic-disease.tsx	26	GET	/health/chronic-diseases	/health/chronic-diseases	PASS_MATCHED	GET /health/chronic-diseases (backend/src/modules/health/health.controller.ts:98)
patient-app/nabd_plus/app/health/chronic-disease.tsx	27	GET	/health/vitals	/health/vitals	PASS_MATCHED	GET /health/vitals (backend/src/modules/health/health.controller.ts:12)
patient-app/nabd_plus/app/health/chronic-medications.tsx	23	GET	/health/chronic-meds	/health/chronic-meds	PASS_MATCHED	GET /health/chronic-meds (backend/src/modules/health/health.controller.ts:103)
patient-app/nabd_plus/app/health/conditions-allergies.tsx	86	GET	/users/me/profile	/users/me/profile	PASS_MATCHED	GET /users/me/profile (backend/src/modules/users/users.controller.ts:11)
patient-app/nabd_plus/app/health/conditions-allergies.tsx	124	PATCH	/users/me/profile	/users/me/profile	PASS_MATCHED	PATCH /users/me/profile (backend/src/modules/users/users.controller.ts:16)
patient-app/nabd_plus/app/health/edit-profile.tsx	129	PATCH	/users/me/profile	/users/me/profile	PASS_MATCHED	PATCH /users/me/profile (backend/src/modules/users/users.controller.ts:16)
patient-app/nabd_plus/app/health/edit-profile.tsx	142	PATCH	/users/me/profile	/users/me/profile	PASS_MATCHED	PATCH /users/me/profile (backend/src/modules/users/users.controller.ts:16)
patient-app/nabd_plus/app/health/emergency-contacts.tsx	38	POST	/health/emergency-contacts	/health/emergency-contacts	PASS_MATCHED	POST /health/emergency-contacts (backend/src/modules/health/health.controller.ts:88)
patient-app/nabd_plus/app/health/emergency-contacts.tsx	56	POST	/health/emergency-contacts	/health/emergency-contacts	PASS_MATCHED	POST /health/emergency-contacts (backend/src/modules/health/health.controller.ts:88)
patient-app/nabd_plus/app/health/emergency-contacts.tsx	83	DELETE	/health/emergency-contacts/${c.id}	/health/emergency-contacts/:id	PASS_MATCHED	DELETE /health/emergency-contacts/:id (backend/src/modules/health/health.controller.ts:93)
patient-app/nabd_plus/app/health/family-hub.tsx	80	POST	/family/my-group	/family/my-group	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/health/family-hub.tsx	82	POST	/family/members	/family/members	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/health/family-hub.tsx	99	POST	/family/create	/family/create	PASS_MATCHED	POST /family/create (backend/src/modules/family/family.controller.ts:16)
patient-app/nabd_plus/app/health/health-id.tsx	37	GET	/users/me/profile	/users/me/profile	PASS_MATCHED	GET /users/me/profile (backend/src/modules/users/users.controller.ts:11)
patient-app/nabd_plus/app/health/health-id.tsx	38	GET	/health/emergency-contacts	/health/emergency-contacts	PASS_MATCHED	GET /health/emergency-contacts (backend/src/modules/health/health.controller.ts:83)
patient-app/nabd_plus/app/health/health-id.tsx	39	GET	/health/chronic-meds	/health/chronic-meds	PASS_MATCHED	GET /health/chronic-meds (backend/src/modules/health/health.controller.ts:103)
patient-app/nabd_plus/app/health/medication-reminder-add.tsx	79	POST	/health/reminders	/health/reminders	PASS_MATCHED	POST /health/reminders (backend/src/modules/health/health.controller.ts:39)
patient-app/nabd_plus/app/health/medication-reminder-list.tsx	52	GET	/health/medications/reminders	/health/medications/reminders	PASS_MATCHED	GET /health/medications/reminders (backend/src/modules/health/health.controller.ts:73)
patient-app/nabd_plus/app/health/prescriptions.tsx	26	GET	/health/prescriptions	/health/prescriptions	PASS_MATCHED	GET /health/prescriptions (backend/src/modules/health/health.controller.ts:78)
patient-app/nabd_plus/app/health/refills.tsx	26	GET	/health/reminders?active=1	/health/reminders	PASS_MATCHED	GET /health/reminders (backend/src/modules/health/health.controller.ts:37)
patient-app/nabd_plus/app/health/refills.tsx	67	POST	/health/reminders/${id}/refill	/health/reminders/:id/refill	PASS_MATCHED	POST /health/reminders/:id/refill (backend/src/modules/health/health.controller.ts:45)
patient-app/nabd_plus/app/health/reminders.tsx	44	POST	/health/reminders	/health/reminders	PASS_MATCHED	POST /health/reminders (backend/src/modules/health/health.controller.ts:39)
patient-app/nabd_plus/app/health/reminders.tsx	62	POST	/health/reminders/${id}/log	/health/reminders/:id/log	PASS_MATCHED	POST /health/reminders/:id/log (backend/src/modules/health/health.controller.ts:41)
patient-app/nabd_plus/app/health/reports.tsx	25	GET	/health/reports	/health/reports	PASS_MATCHED	GET /health/reports (backend/src/modules/health/health.controller.ts:68)
patient-app/nabd_plus/app/health/sleep-score.tsx	34	GET	/health/sleep?limit=30	/health/sleep	PASS_MATCHED	GET /health/sleep (backend/src/modules/health/health.controller.ts:58)
patient-app/nabd_plus/app/health/sleep-tracker.tsx	36	GET	/health/sleep?limit=30	/health/sleep	PASS_MATCHED	GET /health/sleep (backend/src/modules/health/health.controller.ts:58)
patient-app/nabd_plus/app/health/sleep-tracker.tsx	71	POST	/health/sleep	/health/sleep	PASS_MATCHED	POST /health/sleep (backend/src/modules/health/health.controller.ts:62)
patient-app/nabd_plus/app/health/smart-reminders.tsx	52	PATCH	/health/reminders	/health/reminders	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/health/smart-reminders.tsx	73	PATCH	/health/reminders/${id}	/health/reminders/:id	PASS_MATCHED	PATCH /health/reminders/:id (backend/src/modules/health/health.controller.ts:51)
patient-app/nabd_plus/app/health/smart-reminders.tsx	92	DELETE	/health/reminders/${id}	/health/reminders/:id	PASS_MATCHED	DELETE /health/reminders/:id (backend/src/modules/health/health.controller.ts:55)
patient-app/nabd_plus/app/health/smart-reminders.tsx	109	POST	/health/reminders	/health/reminders	PASS_MATCHED	POST /health/reminders (backend/src/modules/health/health.controller.ts:39)
patient-app/nabd_plus/app/health/trends.tsx	141	GET	/health/trends	/health/trends	PASS_MATCHED	GET /health/trends (backend/src/modules/health/health.controller.ts:108)
patient-app/nabd_plus/app/health/vitals-log.tsx	56	GET	/health/vitals/chart?vital=${vital}	/health/vitals/chart	PASS_MATCHED	GET /health/vitals/chart (backend/src/modules/health/health.controller.ts:16)
patient-app/nabd_plus/app/health/vitals-log.tsx	57	GET	/health/vitals/recent?vital=${vital}	/health/vitals/recent	PASS_MATCHED	GET /health/vitals/recent (backend/src/modules/health/health.controller.ts:19)
patient-app/nabd_plus/app/health/vitals-log.tsx	95	POST	/health/vitals	/health/vitals	PASS_MATCHED	POST /health/vitals (backend/src/modules/health/health.controller.ts:30)
patient-app/nabd_plus/app/health/vitals.tsx	87	GET	/health/vitals/summary	/health/vitals/summary	PASS_MATCHED	GET /health/vitals/summary (backend/src/modules/health/health.controller.ts:25)
patient-app/nabd_plus/app/health/wearables.tsx	45	POST	/wearables/devices	/wearables/devices	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/health/wearables.tsx	46	POST	/wearables/data	/wearables/data	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/health/wearables.tsx	62	POST	/wearables/devices	/wearables/devices	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/insurance/add-policy.tsx	29	POST	/insurance/companies	/insurance/companies	PASS_MATCHED	POST /insurance/companies (backend/src/modules/insurance/insurance.module.ts:374)
patient-app/nabd_plus/app/insurance/add-policy.tsx	44	POST	/insurance/ocr-extract	/insurance/ocr-extract	PASS_MATCHED	POST /insurance/ocr-extract (backend/src/modules/insurance/insurance.module.ts:440)
patient-app/nabd_plus/app/insurance/add-policy.tsx	78	POST	/insurance/save-policy	/insurance/save-policy	PASS_MATCHED	POST /insurance/save-policy (backend/src/modules/insurance/insurance.module.ts:455)
patient-app/nabd_plus/app/insurance/approval-pending.tsx	32	GET	/insurance/requests/${params.requestId}	/insurance/requests/:id	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/insurance/approval-pending.tsx	34	GET	/insurance/requests/my	/insurance/requests/my	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/insurance/approval-pending.tsx	48	GET	/users/me/profile	/users/me/profile	PASS_MATCHED	GET /users/me/profile (backend/src/modules/users/users.controller.ts:11)
patient-app/nabd_plus/app/insurance/benefits-summary.tsx	21	GET	/insurance/benefits-summary	/insurance/benefits-summary	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/insurance/claim-tracking.tsx	30	GET	/insurance/claims/my	/insurance/claims/my	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/insurance/copay.tsx	57	POST	/patient/pay-copay	/patient/pay-copay	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/insurance/coverage-check.tsx	34	GET	/insurance/coverage-check?service_type=${serviceType}${providerName ?	/insurance/coverage-check	PASS_MATCHED	GET /insurance/coverage-check (backend/src/modules/insurance/insurance.module.ts:423)
patient-app/nabd_plus/app/insurance/hub.tsx	95	GET	/users/me/insurance	/users/me/insurance	PASS_MATCHED	GET /users/me/insurance (backend/src/modules/users/users.insurance.controller.ts:10)
patient-app/nabd_plus/app/insurance/hub.tsx	122	GET	/insurance/claims	/insurance/claims	PASS_MATCHED	GET /insurance/claims (backend/src/modules/insurance/insurance.module.ts:465)
patient-app/nabd_plus/app/insurance/hub.tsx	161	POST	/insurance/save-policy	/insurance/save-policy	PASS_MATCHED	POST /insurance/save-policy (backend/src/modules/insurance/insurance.module.ts:455)
patient-app/nabd_plus/app/insurance/network-providers.tsx	52	GET	/users/me/profile	/users/me/profile	PASS_MATCHED	GET /users/me/profile (backend/src/modules/users/users.controller.ts:11)
patient-app/nabd_plus/app/insurance/network-providers.tsx	63	GET	/providers?${qs.toString()}	/providers	PASS_MATCHED	GET /providers (backend/src/modules/providers/providers.controller.ts:20)
patient-app/nabd_plus/app/insurance/payment-split.tsx	47	GET	/insurance/coverage-check?service_type=${SERVICE.serviceType}	/insurance/coverage-check	PASS_MATCHED	GET /insurance/coverage-check (backend/src/modules/insurance/insurance.module.ts:423)
patient-app/nabd_plus/app/insurance/payment-split.tsx	59	GET	/wallet/cards	/wallet/cards	PASS_MATCHED	GET /wallet/cards (backend/src/modules/wallet/wallet.controller.ts:61)
patient-app/nabd_plus/app/insurance/payment-split.tsx	93	POST	/insurance/payment-confirm	/insurance/payment-confirm	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/insurance/policy-detail.tsx	24	GET	/users/me/profile	/users/me/profile	PASS_MATCHED	GET /users/me/profile (backend/src/modules/users/users.controller.ts:11)
patient-app/nabd_plus/app/insurance/refund-status.tsx	33	GET	/refunds/my	/refunds/my	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/insurance/submit-claim.tsx	27	POST	/insurance/claims/submit	/insurance/claims/submit	PASS_MATCHED	POST /insurance/claims/submit (backend/src/modules/insurance/insurance.module.ts:460)
patient-app/nabd_plus/app/loyalty/challenges.tsx	30	POST	/loyalty/challenges	/loyalty/challenges	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/loyalty/challenges.tsx	52	POST	/loyalty/challenges/${id}/join	/loyalty/challenges/:id/join	PASS_MATCHED	POST /loyalty/challenges/:id/join (backend/src/modules/loyalty/loyalty.controller.ts:46)
patient-app/nabd_plus/app/loyalty/hub.tsx	61	GET	/loyalty/account	/loyalty/account	PASS_MATCHED	GET /loyalty/account (backend/src/modules/loyalty/loyalty.controller.ts:22)
patient-app/nabd_plus/app/loyalty/hub.tsx	65	GET	/loyalty/transactions?page=1	/loyalty/transactions	PASS_MATCHED	GET /loyalty/transactions (backend/src/modules/loyalty/loyalty.controller.ts:28)
patient-app/nabd_plus/app/loyalty/hub.tsx	68	GET	/loyalty/config	/loyalty/config	PASS_MATCHED	GET /loyalty/config (backend/src/modules/loyalty/loyalty.controller.ts:13)
patient-app/nabd_plus/app/loyalty/hub.tsx	74	GET	/loyalty/rewards	/loyalty/rewards	PASS_MATCHED	GET /loyalty/rewards (backend/src/modules/loyalty/loyalty.controller.ts:52)
patient-app/nabd_plus/app/loyalty/hub.tsx	294	POST	/loyalty/rewards/${rid}/claim	/loyalty/rewards/:id/claim	PASS_MATCHED	POST /loyalty/rewards/:id/claim (backend/src/modules/loyalty/loyalty.controller.ts:58)
patient-app/nabd_plus/app/loyalty/leaderboard.tsx	36	GET	/loyalty/leaderboard?limit=50	/loyalty/leaderboard	PASS_MATCHED	GET /loyalty/leaderboard (backend/src/modules/loyalty/loyalty.controller.ts:34)
patient-app/nabd_plus/app/loyalty/referrals.tsx	53	GET	/referrals/my	/referrals/my	PASS_MATCHED	GET /referrals/my (backend/src/modules/referral/referral.controller.ts:16)
patient-app/nabd_plus/app/loyalty/referrals.tsx	86	POST	/referrals/apply	/referrals/apply	PASS_MATCHED	POST /referrals/apply (backend/src/modules/referral/referral.controller.ts:22)
patient-app/nabd_plus/app/loyalty/rewards.tsx	30	GET	/loyalty/account	/loyalty/account	PASS_MATCHED	GET /loyalty/account (backend/src/modules/loyalty/loyalty.controller.ts:22)
patient-app/nabd_plus/app/loyalty/rewards.tsx	33	GET	/loyalty/rewards	/loyalty/rewards	PASS_MATCHED	GET /loyalty/rewards (backend/src/modules/loyalty/loyalty.controller.ts:52)
patient-app/nabd_plus/app/loyalty/rewards.tsx	59	POST	/loyalty/rewards/${reward.id}/claim	/loyalty/rewards/:id/claim	PASS_MATCHED	POST /loyalty/rewards/:id/claim (backend/src/modules/loyalty/loyalty.controller.ts:58)
patient-app/nabd_plus/app/map/index.tsx	173	GET	/providers/map?${query.toString()}	/providers/map	PASS_MATCHED	GET /providers/map (backend/src/modules/providers/providers.controller.ts:33)|GET /providers/:id (backend/src/modules/providers/providers.controller.ts:39)
patient-app/nabd_plus/app/map/index.tsx	216	GET	/user/insurance	/user/insurance	PASS_MATCHED	GET /user/insurance (backend/src/modules/users/user.insurance.controller.ts:12)
patient-app/nabd_plus/app/maternity/baby-development.tsx	358	GET	/maternity/profile	/maternity/profile	PASS_MATCHED	GET /maternity/profile (backend/src/modules/maternity/maternity.controller.ts:12)
patient-app/nabd_plus/app/maternity/baby-growth.tsx	41	POST	/maternity/infant-growth	/maternity/infant-growth	PASS_MATCHED	POST /maternity/infant-growth (backend/src/modules/maternity/maternity.controller.ts:52)
patient-app/nabd_plus/app/maternity/baby-growth.tsx	70	GET	/maternity/profile	/maternity/profile	PASS_MATCHED	GET /maternity/profile (backend/src/modules/maternity/maternity.controller.ts:12)
patient-app/nabd_plus/app/maternity/baby-growth.tsx	82	GET	/maternity/vaccines	/maternity/vaccines	UNMATCHED_API_REVIEW	
patient-app/nabd_plus/app/maternity/hub.tsx	57	GET	/maternity/content	/maternity/content	PASS_MATCHED	GET /maternity/content (backend/src/modules/maternity/maternity.controller.ts:18)
patient-app/nabd_plus/app/maternity/hub.tsx	59	GET	/maternity/profile	/maternity/profile	PASS_MATCHED	GET /maternity/profile (backend/src/modules/maternity/maternity.controller.ts:12)
patient-app/nabd_plus/app/maternity/hub.tsx	192	POST	/maternity/profile	/maternity/profile	PASS_MATCHED	POST /maternity/profile (backend/src/modules/maternity/maternity.controller.ts:24)
patient-app/nabd_plus/app/maternity/hub.tsx	217	PUT	/maternity/checkups/${encodeURIComponent(week)}/toggle	/maternity/checkups/:id/toggle	PASS_MATCHED	PUT /maternity/checkups/:week/toggle (backend/src/modules/maternity/maternity.controller.ts:45)
patient-app/nabd_plus/app/maternity/maternity-setup.tsx	177	POST	/maternity/profile	/maternity/profile	PASS_MATCHED	POST /maternity/profile (backend/src/modules/maternity/maternity.controller.ts:24)
