file	line	method	endpoint	normalized	classification	backend_candidates
provider-app/src/screens/lab/LabDashboard.tsx	822	POST	/labs/bookings/${sample.lab_order_id || sample.id}/upload-report	/labs/bookings/:id/upload-report	PASS_MATCHED	80 /labs/bookings/:id/upload-report (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	823	PATCH	/labs/samples/${sample.id}/stage	/labs/samples/:id/stage	PASS_MATCHED	125 /labs/samples/:id/stage (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	883	GET	/labs/packages	/labs/packages	PASS_MATCHED	29 /labs/packages (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	949	POST	/approval-workflow/requests	/approval-workflow/requests	PASS_MATCHED	145 /approval-workflow/requests (backend/src/modules/approval-workflow/approval-workflow.module.ts)
provider-app/src/screens/lab/LabDashboard.tsx	1068	GET	/labs/provider/inbox	/labs/provider/inbox	PASS_MATCHED	70 /labs/provider/inbox (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	1082	PATCH	/labs/bookings/${selectedOrder.id}/insurance	/labs/bookings/:id/insurance	PASS_MATCHED	60 /labs/bookings/:id/insurance (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	1381	GET	/provider/capabilities/lab-services	/provider/capabilities/lab-services	UNMATCHED_API_REVIEW	
provider-app/src/screens/lab/LabDashboard.tsx	1393	POST	/approval-workflow/requests	/approval-workflow/requests	PASS_MATCHED	145 /approval-workflow/requests (backend/src/modules/approval-workflow/approval-workflow.module.ts)
provider-app/src/screens/lab/LabDashboard.tsx	1414	POST	/approval-workflow/requests	/approval-workflow/requests	PASS_MATCHED	145 /approval-workflow/requests (backend/src/modules/approval-workflow/approval-workflow.module.ts)
provider-app/src/screens/nursing/NursingDashboard.tsx	83	GET	/provider/jobs/queue?kind=nursing&status=incoming	/provider/jobs/queue	PASS_MATCHED	275 /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts)
provider-app/src/screens/nursing/NursingDashboard.tsx	84	GET	/provider/jobs/queue?kind=nursing&status=active	/provider/jobs/queue	PASS_MATCHED	275 /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts)
provider-app/src/screens/nursing/NursingDashboard.tsx	85	GET	/provider/jobs/queue?kind=nursing&status=completed	/provider/jobs/queue	PASS_MATCHED	275 /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts)
provider-app/src/screens/nursing/NursingDashboard.tsx	142	POST	/nursing/visits/${incomingRequest.id}/respond	/nursing/visits/:id/respond	PASS_MATCHED	116 /nursing/visits/:id/respond (backend/src/modules/home-care/home-care.controller.ts)
provider-app/src/screens/nursing/NursingDashboard.tsx	152	POST	/nursing/visits/${incomingRequest.id}/respond	/nursing/visits/:id/respond	PASS_MATCHED	116 /nursing/visits/:id/respond (backend/src/modules/home-care/home-care.controller.ts)
provider-app/src/screens/nursing/NursingDashboard.tsx	227	POST	/home-care/provider/availability	/home-care/provider/availability	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	359	GET	/nursing/jobs/active	/nursing/jobs/active	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	421	POST	/home-care/bookings/${order.id}/respond	/home-care/bookings/:id/respond	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	432	POST	/home-care/bookings/${order.id}/respond	/home-care/bookings/:id/respond	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	507	GET	/provider/nursing/checklist	/provider/nursing/checklist	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	574	POST	/home-care/bookings/${order.id}/check-in	/home-care/bookings/:id/check-in	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	720	POST	/nursing/notes	/nursing/notes	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	766	POST	/home-care/bookings/${order.id}/visit-report	/home-care/bookings/:id/visit-report	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	845	GET	/provider/nursing/supplies	/provider/nursing/supplies	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	851	POST	/home-care/inventory/request	/home-care/inventory/request	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	978	POST	/provider-deltas	/provider-deltas	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	1074	POST	/provider-deltas	/provider-deltas	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	1166	POST	/provider-deltas	/provider-deltas	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	1260	POST	/nursing/coverage/verify-gps	/nursing/coverage/verify-gps	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	1329	POST	/provider-deltas	/provider-deltas	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	1372	GET	/provider/profile	/provider/profile	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	1390	PATCH	/provider/profile	/provider/profile	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingDashboard.tsx	1489	POST	/provider/schedule/settings	/provider/schedule/settings	UNMATCHED_API_REVIEW	
provider-app/src/screens/nursing/NursingFieldOps.tsx	67	POST	/nursing/visits/${order.id}/${endpoint}	/nursing/visits/:id/:id	UNMATCHED_API_REVIEW	
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	218	GET	/provider/pharmacy/orders/incoming	/provider/pharmacy/orders/incoming	UNMATCHED_API_REVIEW	
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	248	POST	/provider/pharmacy/orders/${orderId}/accept	/provider/pharmacy/orders/:id/accept	UNMATCHED_API_REVIEW	
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	269	POST	/provider/pharmacy/orders/${rejectOrderId}/reject	/provider/pharmacy/orders/:id/reject	UNMATCHED_API_REVIEW	
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	373	GET	/pharmacy/prescriptions/${rxNumber}	/pharmacy/prescriptions/:id	UNMATCHED_API_REVIEW	
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	404	POST	/insurance/claims/submit	/insurance/claims/submit	PASS_MATCHED	259 /insurance/claims/submit (backend/src/modules/insurance/insurance.module.ts)
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	507	POST	/provider/pharmacy/b2b/voice-to-order	/provider/pharmacy/b2b/voice-to-order	UNMATCHED_API_REVIEW	
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	620	POST	/pharmacy/reports/eod	/pharmacy/reports/eod	UNMATCHED_API_REVIEW	
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	969	POST	/provider-deltas	/provider-deltas	UNMATCHED_API_REVIEW	
provider-app/src/screens/radiology/RadiologyDashboard.tsx	88	GET	/radiology/provider/inbox	/radiology/provider/inbox	PASS_MATCHED	73 /radiology/provider/inbox (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	138	GET	/radiology/provider/inbox	/radiology/provider/inbox	PASS_MATCHED	73 /radiology/provider/inbox (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	189	GET	/radiology/bookings/${order.id}	/radiology/bookings/:id	PASS_MATCHED	44 /radiology/bookings/:id (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	192	POST	/radiology/bookings/${currentOrder.id}/${action}	/radiology/bookings/:id/:id	UNMATCHED_API_REVIEW	
provider-app/src/screens/radiology/RadiologyDashboard.tsx	200	POST	/radiology/bookings/${currentOrder.id}/insurance-approval	/radiology/bookings/:id/insurance-approval	PASS_MATCHED	117 /radiology/bookings/:id/insurance-approval (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	207	POST	/radiology/bookings/${currentOrder.id}/abort	/radiology/bookings/:id/abort	PASS_MATCHED	100 /radiology/bookings/:id/abort (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	247	PATCH	/radiology/bookings/${currentOrder.id}/state	/radiology/bookings/:id/state	PASS_MATCHED	50 /radiology/bookings/:id/state (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	249	PATCH	/radiology/bookings/${currentOrder.id}/state	/radiology/bookings/:id/state	PASS_MATCHED	50 /radiology/bookings/:id/state (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	303	POST	/radiology/bookings/${order.id}/upload-report	/radiology/bookings/:id/upload-report	PASS_MATCHED	83 /radiology/bookings/:id/upload-report (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	312	POST	/radiology/bookings/${order.id}/submit-report-for-review	/radiology/bookings/:id/submit-report-for-review	PASS_MATCHED	106 /radiology/bookings/:id/submit-report-for-review (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	318	POST	/radiology/bookings/${order.id}/approve-report	/radiology/bookings/:id/approve-report	PASS_MATCHED	111 /radiology/bookings/:id/approve-report (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	390	GET	/provider/capabilities/radiology-services	/provider/capabilities/radiology-services	UNMATCHED_API_REVIEW	
provider-app/src/screens/radiology/RadiologyDashboard.tsx	395	POST	/radiology/catalog/delta-request	/radiology/catalog/delta-request	PASS_MATCHED	135 /radiology/catalog/delta-request (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/radiology/RadiologyDashboard.tsx	467	POST	/radiology/catalog/delta-request	/radiology/catalog/delta-request	PASS_MATCHED	135 /radiology/catalog/delta-request (backend/src/modules/radiology/radiology.controller.ts)
provider-app/src/screens/shared/BlueprintScreens.tsx	57	GET	/provider/features/promotions	/provider/features/promotions	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/BlueprintScreens.tsx	133	POST	/provider/features/promotions	/provider/features/promotions	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/BlueprintScreens.tsx	509	GET	/provider/features/crm/patients/${pat.id}	/provider/features/crm/patients/:id	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/BlueprintScreens.tsx	531	PATCH	/provider/features/crm/patients/${selectedPat.id}	/provider/features/crm/patients/:id	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/BlueprintScreens.tsx	785	POST	/provider/features/referrals	/provider/features/referrals	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/LiveKitRoomProvider.tsx	47	POST	/calls/${roomId}/join	/calls/:id/join	PASS_MATCHED	45 /calls/:sessionId/join (backend/src/modules/livekit/livekit.controller.ts)
provider-app/src/screens/shared/PharmacyChatResponder.tsx	23	GET	/pharmacy/chat/threads/${threadId}/messages	/pharmacy/chat/threads/:id/messages	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/ProviderHome.tsx	18	GET	/pharmacy/orders/pending	/pharmacy/orders/pending	PASS_MATCHED	34 /pharmacy/orders/:id (backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts)
provider-app/src/screens/shared/ProviderHome.tsx	21	GET	/calls/provider/waiting-room	/calls/provider/waiting-room	PASS_MATCHED	12 /calls/provider/waiting-room (backend/src/modules/livekit/livekit.controller.ts)
provider-app/src/screens/shared/RealScreens.tsx	19	GET	/provider/reviews	/provider/reviews	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/RealScreens.tsx	27	POST	/provider/reviews/${id}/reply	/provider/reviews/:id/reply	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/RealScreens.tsx	116	PUT	/provider/working-hours	/provider/working-hours	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/RealScreens.tsx	164	POST	/auth/change-password	/auth/change-password	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/RealScreens.tsx	260	POST	/support/tickets	/support/tickets	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/RealScreensExtended.tsx	150	POST	/pharmacy/products	/pharmacy/products	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/RealScreensExtended.tsx	205	POST	/pharmacy/shortages/report	/pharmacy/shortages/report	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/SharedScreens.tsx	57	GET	/chats/provider	/chats/provider	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/SharedScreens.tsx	141	GET	/chats/${conv.id}/messages	/chats/:id/messages	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/SharedScreens.tsx	163	POST	/chats/${conv.id}/messages	/chats/:id/messages	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/SharedScreens.tsx	285	GET	/provider/notifications	/provider/notifications	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/SharedScreens.tsx	424	POST	/support/tickets	/support/tickets	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/SharedScreens.tsx	817	GET	/provider/dashboard/stats?period=${period}	/provider/dashboard/stats	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/SharedScreens.tsx	975	GET	/provider/banks	/provider/banks	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/SharedScreens.tsx	1014	POST	/provider/wallet/withdraw	/provider/wallet/withdraw	UNMATCHED_API_REVIEW	
provider-app/src/screens/shared/SharedScreens.tsx	2219	GET	/nursing/wallet?provider_id=${user?.id}	/nursing/wallet	PASS_MATCHED	315 /nursing/wallet (backend/src/modules/home-care/home-care.controller.ts)
provider-app/src/utils/notifications.ts	56	POST	/push/register	/push/register	PASS_MATCHED	470 /push/register (backend/src/modules/push/push.module.ts)
