file	line	method	endpoint	source
provider-app/src/screens/facility/FacilityAuditLogScreen.tsx	16	GET	/provider/facility/audit-logs	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	72	GET	/facility/inbox	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	135	GET	/facility/beds/wards	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	136	GET	/facility/surgeries/schedule	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	247	GET	/provider/jobs/queue?status=active&kind=appointment&today=true	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	248	GET	/provider/facility/subaccounts	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	917	GET	/provider/facility/shifts	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	1023	GET	/facility/beds/wards/${ward.id}/beds	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	1037	POST	/facility/beds/admission	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	1062	PUT	/facility/beds/discharge/${admissionId}	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	1078	POST	/facility/beds/wards	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	1226	GET	/provider/jobs/queue?status=active&kind=appointment&today=true	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	1764	POST	/facility/surgeries/book	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	1967	POST	/provider-deltas	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	1984	POST	/provider-deltas	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	2130	GET	/home-care/bookings/nursing/all	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	2133	GET	/home-care/providers?availability=now	http-client
provider-app/src/screens/facility/FacilityDashboard.tsx	2150	POST	/home-care/bookings/${selectedBooking.id}/assign	http-client
provider-app/src/screens/facility/FacilityInternalChatScreen.tsx	20	GET	/chat/channels	http-client
provider-app/src/screens/facility/FacilityInternalChatScreen.tsx	27	GET	/chat/messages/${activeChat}	http-client
provider-app/src/screens/facility/FacilityInternalChatScreen.tsx	36	POST	/chat/messages/${activeChat}	http-client
provider-app/src/screens/facility/FacilityLeaveRequestsScreen.tsx	33	GET	/provider/leave-requests	http-client
provider-app/src/screens/facility/FacilityLeaveRequestsScreen.tsx	44	POST	/provider/leave-requests/action	http-client
provider-app/src/screens/facility/FacilityPatientTrackerScreen.tsx	16	GET	/provider/facility/patients/active	http-client
