file	line	method	endpoint	source
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	56	GET	/labs/provider/inbox	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	224	GET	/labs/provider/inbox	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	241	GET	/labs/samples	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	373	PATCH	/labs/bookings/${order.id}/state	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	383	PATCH	/labs/bookings/${order.id}/state	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	397	PATCH	/labs/bookings/${order.id}/state	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	410	POST	/labs/bookings/${order.id}/assign-technician	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	425	PATCH	/labs/bookings/${order.id}/reschedule	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	440	PATCH	/labs/bookings/${order.id}/state	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	614	GET	/labs/samples	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	629	PATCH	/labs/samples/${sam.id}/stage	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	741	POST	/labs/bookings/${sample.lab_order_id || sample.id}/upload-report	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	826	PATCH	/labs/samples/${sample.id}/stage	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	849	PATCH	/labs/samples/${sample.id}/stage	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	882	POST	/labs/bookings/${sample.lab_order_id || sample.id}/upload-report	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	883	PATCH	/labs/samples/${sample.id}/stage	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	943	GET	/labs/packages	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1009	POST	/approval-workflow/requests	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1045	POST	/labs/bookings/${order.id}/gps	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1081	PATCH	/labs/bookings/${order?.id}/state	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1091	PATCH	/labs/bookings/${order?.id}/state	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1102	POST	/labs/bookings/${order?.id}/emergency	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1107	POST	/labs/bookings/${order?.id}/emergency	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1112	POST	/labs/bookings/${order?.id}/reassign	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1140	POST	/labs/bookings/${order.id}/assign-technician	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1242	GET	/labs/provider/inbox	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1256	PATCH	/labs/bookings/${selectedOrder.id}/insurance	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1508	GET	/provider/capabilities/lab-services	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1520	POST	/approval-workflow/requests	http-client
provider-app/NabdProvider/src/screens/lab/LabDashboard.tsx	1541	POST	/approval-workflow/requests	http-client
provider-app/NabdProvider/src/screens/lab/LabQcActions.tsx	27	POST	/provider/ops/lab/bookings/${booking.id}/qc/${action}	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	84	GET	/provider/jobs/queue?kind=nursing&status=incoming	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	85	GET	/provider/jobs/queue?kind=nursing&status=active	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	86	GET	/provider/jobs/queue?kind=nursing&status=completed	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	143	POST	/nursing/visits/${incomingRequest.id}/respond	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	153	POST	/nursing/visits/${incomingRequest.id}/respond	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	230	POST	/home-care/provider/availability	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	362	GET	/nursing/jobs/active	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	424	POST	/home-care/bookings/${order.id}/respond	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	435	POST	/home-care/bookings/${order.id}/respond	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	510	GET	/provider/nursing/checklist	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	580	POST	/home-care/bookings/${order.id}/gps	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	602	POST	/home-care/bookings/${order.id}/gps	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	615	POST	/home-care/bookings/${order.id}/check-in	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	670	POST	/home-care/bookings/${order.id}/visit-report	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	699	GET	/home-care/care-plans/${patientId}	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	710	POST	/home-care/care-plans/${patientId}	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	774	GET	/nursing/notes/${patientId}	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	808	POST	/nursing/notes	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	870	POST	/home-care/bookings/${order.id}/visit-report	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	950	GET	/provider/nursing/supplies	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	956	POST	/home-care/inventory/request	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1031	GET	/provider/wallet	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1032	GET	/provider/wallet/transactions	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1047	POST	/provider/payouts/request	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1119	POST	/provider/settings/delta	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1216	POST	/provider/settings/delta	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1308	POST	/provider/settings/delta	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1402	POST	/nursing/coverage/verify-gps	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1471	POST	/provider/settings/delta	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1514	GET	/provider/profile	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1532	PATCH	/provider/profile	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1600	POST	/chats/threads/booking	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1613	GET	/chats/threads/${threadId}/messages	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1628	POST	/chats/threads/${threadId}/messages	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1629	GET	/chats/threads/${threadId}/messages	http-client
provider-app/NabdProvider/src/screens/nursing/NursingDashboard.tsx	1677	POST	/provider/schedule/settings	http-client
provider-app/NabdProvider/src/screens/nursing/NursingFieldOps.tsx	67	POST	/nursing/visits/${order.id}/${endpoint}	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	221	GET	/provider/pharmacy/broadcasts	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	256	POST	/provider/pharmacy/orders/${orderId}/accept	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	275	POST	/provider/pharmacy/broadcasts/${rejectOrderId}/reject	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	384	GET	/pharmacy/prescriptions/${encodeURIComponent(rxNumber.trim())}	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	405	POST	/pharmacy/orders/${order.id}/ready	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	510	GET	/pharmacy/returns/provider/list	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	527	GET	/pharmacy/procurement/my-requests	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	536	POST	/pharmacy/procurement/analyze-file	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	575	POST	/pharmacy/procurement/submit-request	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	770	GET	/provider/wallet	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	771	GET	/provider/wallet/transactions	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	793	POST	/pharmacy/reports/eod	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	932	GET	/pharmacy/returns/provider/list	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	999	GET	/provider/pharmacy/allocations	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1000	GET	/provider/pharmacy/allocations	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1025	POST	/provider/pharmacy/orders/${selected.order_id}/dispatch	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1046	POST	/provider/pharmacy/allocations/${alloc.id}/delivered	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1160	GET	/provider/pharmacy/allocations	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1197	GET	/provider/inventory/search	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1215	POST	/provider/pharmacy/orders/${orderId}/insurance	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1239	POST	/provider/pharmacy/orders/${orderId}/submit-basket	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1391	GET	/provider/pharmacy/broadcasts	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1407	POST	/provider/pharmacy/orders/${orderId}/accept	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1453	GET	/provider/pharmacy/allocations	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1505	GET	/provider/capabilities/pharmacy	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1518	POST	/provider/capabilities/pharmacy	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1620	GET	/pharmacy/chat/threads/${threadId}/messages	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1628	GET	/pharmacy/chat/threads	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1645	POST	/pharmacy/chat/threads/${activeThread.id}/messages	http-client
provider-app/NabdProvider/src/screens/pharmacy/PharmacyDashboard.tsx	1721	POST	/provider/settings/delta	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	91	GET	/radiology/provider/inbox	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	141	GET	/radiology/provider/inbox	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	194	GET	/radiology/bookings/${order.id}	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	197	POST	/radiology/bookings/${currentOrder.id}/${action}	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	205	POST	/radiology/bookings/${currentOrder.id}/insurance-approval	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	212	POST	/radiology/bookings/${currentOrder.id}/abort	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	228	PATCH	/radiology/bookings/${currentOrder.id}/reschedule	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	270	PATCH	/radiology/bookings/${currentOrder.id}/state	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	272	PATCH	/radiology/bookings/${currentOrder.id}/state	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	338	POST	/radiology/bookings/${order.id}/upload-report	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	347	POST	/radiology/bookings/${order.id}/submit-report-for-review	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	353	POST	/radiology/bookings/${order.id}/approve-report	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	428	GET	/provider/capabilities/radiology	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	433	POST	/radiology/catalog/delta-request	http-client
provider-app/NabdProvider/src/screens/radiology/RadiologyDashboard.tsx	505	POST	/radiology/catalog/delta-request	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	59	GET	/provider/features/promotions	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	135	POST	/provider/features/promotions	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	232	GET	/provider-onboarding/my-profile	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	249	POST	/provider/features/promotions	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	310	GET	/referrals/my	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	559	GET	/provider/features/crm/patients	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	581	GET	/provider/features/crm/patients/${pat.id}	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	603	PATCH	/provider/features/crm/patients/${selectedPat.id}	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	702	GET	/provider/ops/wallet/ledger	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	796	GET	/provider/jobs/queue?status=active	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	812	POST	/ai/copilot/suggest	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	837	POST	/home-care/notes	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	980	POST	/provider/features/referrals	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	1099	GET	/emergency/active	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	1117	POST	/emergency/trigger	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	1129	POST	/emergency/${id}/claim	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	1207	POST	/emergency/${emergencyId}/track	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	1330	GET	/labs/samples	http-client
provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	1351	PATCH	/labs/samples/${sam.id}/stage	http-client
provider-app/NabdProvider/src/screens/shared/FleetScreen.tsx	35	GET	/provider/ambulance/fleet	http-client
provider-app/NabdProvider/src/screens/shared/FleetScreen.tsx	48	PATCH	/provider/ambulance/fleet/${v.id}	http-client
provider-app/NabdProvider/src/screens/shared/FleetScreen.tsx	65	DELETE	/provider/ambulance/fleet/${v.id}	http-client
provider-app/NabdProvider/src/screens/shared/FleetScreen.tsx	162	POST	/provider/ambulance/fleet	http-client
provider-app/NabdProvider/src/screens/shared/InsuranceRequestsScreen.tsx	49	GET	/insurance/requests/provider/queue	http-client
provider-app/NabdProvider/src/screens/shared/InsuranceRequestsScreen.tsx	90	POST	/insurance/requests/${target.id}/decide	http-client
provider-app/NabdProvider/src/screens/shared/LiveKitRoomProvider.tsx	47	POST	/calls/${roomId}/join	apiFetch
provider-app/NabdProvider/src/screens/shared/PharmacyChatResponder.tsx	23	GET	/pharmacy/chat/threads/${threadId}/messages	apiFetch
provider-app/NabdProvider/src/screens/shared/ProviderHome.tsx	18	GET	/pharmacy/orders/pending	apiFetch
provider-app/NabdProvider/src/screens/shared/ProviderHome.tsx	21	GET	/calls/provider/waiting-room	apiFetch
provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	19	GET	/provider/reviews	http-client
provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	27	POST	/provider/reviews/${id}/reply	http-client
provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	116	GET	/provider/working-hours	http-client
provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	160	PUT	/provider/working-hours	http-client
provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	241	POST	/users/me/change-password	http-client
provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	313	GET	/provider/notifications	http-client
provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	373	POST	/support/tickets	http-client
provider-app/NabdProvider/src/screens/shared/RealScreensExtended.tsx	38	GET	/pharmacy/orders/refills	http-client
provider-app/NabdProvider/src/screens/shared/RealScreensExtended.tsx	99	GET	/provider/pharmacy/allocations	http-client
provider-app/NabdProvider/src/screens/shared/RealScreensExtended.tsx	162	GET	/pharmacy/orders/refills	http-client
provider-app/NabdProvider/src/screens/shared/RealScreensExtended.tsx	227	POST	/approval-workflow/requests	http-client
provider-app/NabdProvider/src/screens/shared/RealScreensExtended.tsx	268	GET	/pharmacy/inventory/expiry	http-client
provider-app/NabdProvider/src/screens/shared/RealScreensExtended.tsx	342	POST	/support/tickets	http-client
provider-app/NabdProvider/src/screens/shared/RealScreensExtended.tsx	383	GET	/provider/capabilities/lab	http-client
provider-app/NabdProvider/src/screens/shared/RealScreensExtended.tsx	451	GET	/provider/zones	http-client
provider-app/NabdProvider/src/screens/shared/RegistrationSuccess.tsx	56	GET	/provider-onboarding/contract	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	62	GET	/chats/threads	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	149	GET	/chats/${conv.id}/messages	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	171	POST	/chats/${conv.id}/messages	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	293	GET	/provider/notifications	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	428	POST	/support/tickets	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	793	GET	/provider/dashboard/stats?period=${period}	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	880	GET	/provider/reviews	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	890	POST	/provider/reviews/${id}/reply	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	989	GET	/provider/payouts/balance	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	990	GET	/provider/bank-account	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	991	GET	/provider/payouts/mine	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	999	GET	/provider/banks	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1025	POST	/provider/bank-account	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1031	POST	/provider/payouts/request	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1309	GET	/recruitment/jobs	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1329	GET	/recruitment/jobs	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1334	GET	/recruitment/jobs/${job.id}/applications	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1370	POST	/recruitment/jobs	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1406	POST	/recruitment/jobs/${selectedJob.id}/apply	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1944	POST	/medicines/${selectedDrug.id}/suggest-change	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1969	POST	/storage/upload	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1977	POST	/storage/upload-suggestion-image	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	1985	POST	/medicines/${selectedDrug.id}/suggest-image	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2464	GET	/provider-onboarding/my-profile	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2502	POST	/provider/settings/delta	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2609	GET	/provider/kyc/documents	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2630	POST	/provider/kyc/documents	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2788	GET	/storage/${storageId}/signed-url	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2796	GET	/provider-onboarding/my-profile	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2811	POST	/provider/settings/delta	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2838	POST	/storage/upload	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2936	GET	/provider/wallet	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2937	GET	/provider/wallet/transactions	http-client
provider-app/NabdProvider/src/screens/shared/SharedScreens.tsx	2940	GET	/provider/me	http-client
provider-app/NabdProvider/src/screens/shared/VideoCallRoom.tsx	85	POST	/calls/initiate	http-client
provider-app/NabdProvider/src/screens/shared/VideoCallRoom.tsx	91	POST	/calls/${encodeURIComponent(sessionId)}/join	http-client
provider-app/NabdProvider/src/screens/shared/VideoCallRoom.tsx	164	POST	/calls/${encodeURIComponent(sid)}/end	http-client
provider-app/NabdProvider/src/utils/notifications.ts	91	POST	/push/register	apiFetch
