path	bytes	no_go	security	payment_insurance	runtime_external	data_mock	performance
audit-artifacts/phase0b-backend/semantic-evidence-family-group-repository.md	1109	0	0	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-family-permission-request-repository.md	1115	0	1	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-shared-calendar-event-repository.md	1185	0	0	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-homecare-seed.md	1917	0	1	1	3	1	1
audit-artifacts/phase0b-backend/semantic-evidence-homecare-booking-schema.md	1729	0	2	6	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-homecare-nurse-schema.md	1543	0	3	0	0	0	0
audit-artifacts/phase0b-backend/semantic-evidence-medical-supply-request-schema.md	1662	0	3	1	2	0	1
audit-artifacts/phase0b-backend/semantic-evidence-homecare-service-repository.md	1129	0	0	1	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-nursing-visit-report-repository.md	1036	0	0	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-homecare-booking-repository.md	1107	0	1	3	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-medical-supply-request-repository.md	1141	0	1	2	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-care-appointment-repository.md	1063	0	1	2	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-care-user-repository.md	1022	0	1	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-care-facility-repository.md	1012	0	0	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-careplan-repository.md	1032	0	0	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-driver-delivery-repository.md	1069	0	3	2	10	0	1
audit-artifacts/phase0b-backend/semantic-evidence-driver-user-repository.md	1014	0	2	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-driver-shift-repository.md	1034	0	0	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-driver-order-repository.md	1052	0	2	2	2	0	1
audit-artifacts/phase0b-backend/semantic-evidence-seed-loyalty-script.md	1685	0	1	2	1	0	3
audit-artifacts/phase0b-backend/semantic-evidence-deploy-script.md	1913	0	3	0	5	0	4
audit-artifacts/phase0b-backend/semantic-evidence-seed-articles-script.md	2104	0	3	0	1	0	3
audit-artifacts/phase0b-backend/semantic-evidence-seed-medicines-js.md	1988	0	2	0	1	3	2
audit-artifacts/phase0b-backend/semantic-evidence-publish-insurance-logo-assets.md	2518	0	1	3	2	0	10
audit-artifacts/phase0b-backend/semantic-evidence-reconcile-insurance-catalog.md	2287	0	1	2	1	0	2
audit-artifacts/phase0b-backend/semantic-evidence-backfill-catalog-governance.md	3203	0	1	0	1	0	2
audit-artifacts/phase0b-backend/semantic-evidence-deprecated-seed-insurance-script.md	1504	0	0	5	2	0	0
audit-artifacts/phase0b-backend/semantic-evidence-db-backup-restore-script.md	2182	0	5	0	1	0	5
audit-artifacts/phase0b-backend/semantic-evidence-seed-test-providers-js.md	2126	0	1	0	1	0	6
audit-artifacts/phase0b-backend/semantic-evidence-seed-test-providers-bak.md	1741	0	1	0	1	0	4
audit-artifacts/phase0b-backend/semantic-evidence-fastapi-server.md	8288	0	23	5	7	0	8
audit-artifacts/phase0b-backend/semantic-evidence-fastapi-seed-dev.md	2980	0	2	1	3	4	0
audit-artifacts/phase0b-backend/semantic-evidence-fastapi-ai-service.md	2979	0	5	0	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-fastapi-nestjs-proxy.md	2337	0	7	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-fastapi-ai-routes.md	3002	0	14	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-fastapi-setup-server.md	2460	0	5	0	4	0	5
audit-artifacts/phase0b-backend/semantic-evidence-fastapi-requirements.md	2063	0	4	0	7	0	2
audit-artifacts/phase0b-backend/semantic-evidence-fastapi-import-etl.md	3176	0	4	0	0	0	3
audit-artifacts/phase0b-backend/semantic-evidence-package-json.md	2615	0	2	0	6	0	4
audit-artifacts/phase0b-backend/semantic-evidence-dockerfile-production.md	2312	0	3	0	11	0	1
audit-artifacts/phase0b-backend/semantic-evidence-root-dockerfile.md	1795	0	2	0	9	0	0
audit-artifacts/phase0b-backend/semantic-evidence-docker-compose.md	1850	0	3	0	2	0	5
audit-artifacts/phase0b-backend/semantic-evidence-tsconfig.md	2073	0	0	0	3	0	1
audit-artifacts/phase0b-backend/semantic-evidence-nest-cli.md	1501	0	0	0	5	0	1
audit-artifacts/phase0b-backend/semantic-evidence-environment.md	3426	0	15	1	8	0	4
audit-artifacts/phase0b-backend/semantic-evidence-tsconfig-build.md	1386	0	0	0	2	1	0
audit-artifacts/phase0b-backend/semantic-evidence-docker-compose-prod.md	2456	0	7	1	5	0	13
audit-artifacts/phase0b-backend/semantic-evidence-jest-boot.md	1538	0	2	0	3	1	2
audit-artifacts/phase0b-backend/semantic-evidence-todo.md	3055	1	6	6	14	1	0
audit-artifacts/phase0b-backend/package-lock-full-traversal.txt	141935	0	14	0	16	3	53
audit-artifacts/phase0b-backend/semantic-evidence-package-lock.md	2242	0	0	0	6	0	1
audit-artifacts/phase0b-backend/semantic-evidence-ocr-worker.md	3092	0	4	0	1	0	2
audit-artifacts/phase0b-backend/semantic-evidence-project-reference.md	3175	0	8	4	14	0	2
audit-artifacts/phase0b-backend/semantic-evidence-care-providerprofile-repository.md	1346	0	2	0	0	0	2
audit-artifacts/phase0b-backend/semantic-evidence-hospital-staff-schema.md	1694	0	2	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-hospital-branch-schema.md	1557	0	0	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-hospital-department-schema.md	1502	0	1	1	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-care-public-discovery-spec.md	1944	0	4	1	3	2	1
audit-artifacts/phase0b-backend/semantic-evidence-care-appointments-states-spec.md	2356	0	2	7	2	2	0
audit-artifacts/phase0b-backend/semantic-evidence-hospital-service-spec.md	1800	0	3	0	1	2	1
audit-artifacts/phase0b-backend/semantic-evidence-realtime-authorization-spec.md	1808	0	7	0	1	3	7
audit-artifacts/phase0b-backend/semantic-evidence-prescriptions-authorization-spec.md	2218	0	5	2	3	3	0
audit-artifacts/phase0b-backend/semantic-evidence-webhooks-service-spec.md	1947	0	2	9	2	3	7
audit-artifacts/phase0b-backend/semantic-evidence-livekit-followup-spec.md	1851	0	2	0	7	2	1
audit-artifacts/phase0b-backend/semantic-evidence-order-schema.md	2909	0	4	12	4	0	1
audit-artifacts/phase0b-backend/semantic-evidence-storage-module-spec.md	1608	0	5	0	1	3	4
audit-artifacts/phase0b-backend/semantic-evidence-env-validation.md	1613	0	5	1	6	0	4
audit-artifacts/phase0b-backend/semantic-evidence-websocket-cors.md	1532	0	1	0	2	0	0
audit-artifacts/phase0b-backend/semantic-evidence-configured-io-adapter.md	1654	0	6	0	1	0	1
audit-artifacts/phase0b-backend/semantic-evidence-websocket-cors-spec.md	1228	0	1	0	2	0	0
audit-artifacts/phase0b-backend/semantic-evidence-openapi-config.md	2190	0	8	1	2	0	0
audit-artifacts/phase0b-backend/semantic-evidence-medicines-public-catalog-spec.md	1732	0	2	0	2	3	2
audit-artifacts/phase0b-backend/semantic-evidence-catalog-governance-backfill-spec.md	1877	0	0	0	1	1	1
audit-artifacts/phase0b-backend/semantic-evidence-catalog-publication-service-spec.md	1781	0	2	0	2	3	3
audit-artifacts/phase0b-backend/semantic-evidence-sentry-filter.md	1678	0	6	0	0	0	0
audit-artifacts/phase0b-backend/semantic-evidence-redis-cache-interceptor.md	1804	0	6	0	1	0	11
audit-artifacts/phase0b-backend/semantic-evidence-saudi-phone-validator.md	1547	0	2	0	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-iqama-validator.md	1629	0	2	0	1	1	0
audit-artifacts/phase0b-backend/semantic-evidence-slug-util.md	1943	0	1	0	0	0	0
audit-artifacts/phase0b-backend/semantic-evidence-presence-module.md	948	0	1	0	0	0	3
audit-artifacts/phase0b-backend/semantic-evidence-emergency-request-repository.md	1235	0	3	0	0	0	2
audit-artifacts/phase0b-backend/semantic-evidence-emergency-vehicle-integrity-spec.md	1682	0	5	0	1	3	0
audit-artifacts/phase0b-backend/semantic-evidence-emergency-schema.md	2001	0	2	0	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-custom-service-repository.md	1204	0	2	1	0	0	2
audit-artifacts/phase0b-backend/semantic-evidence-admin-nursing-containment-spec.md	1240	0	2	0	2	0	0
audit-artifacts/phase0b-backend/semantic-evidence-homecare-compat-controller-spec.md	1476	0	5	2	1	2	2
audit-artifacts/phase0b-backend/semantic-evidence-compat-family-chat-spec.md	1384	0	3	0	2	2	0
audit-artifacts/phase0b-backend/semantic-evidence-return-request-repository.md	1131	0	2	3	0	0	2
audit-artifacts/phase0b-backend/semantic-evidence-returns-schema.md	1786	0	4	8	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-push-token-schema.md	1413	0	1	0	6	0	1
audit-artifacts/phase0b-backend/semantic-evidence-b2b-request-schema.md	1730	0	4	1	1	0	2
audit-artifacts/phase0b-backend/semantic-evidence-callmetric-schema.md	1672	0	2	0	2	0	3
audit-artifacts/phase0b-backend/semantic-evidence-image-processing-job-schema.md	1682	0	4	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-inventory-schema.md	1621	0	1	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-review-schema.md	1528	0	4	0	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-inventory-schema.md	1622	0	1	0	0	0	2
audit-artifacts/phase0b-backend/semantic-evidence-return-request-schema.md	1560	0	2	2	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-ai-admin-containment-spec.md	1164	0	2	0	2	0	1
audit-artifacts/phase0b-backend/semantic-evidence-emergency-admin-containment-spec.md	1333	0	4	0	2	0	1
audit-artifacts/phase0b-backend/semantic-evidence-event-bus-service-spec.md	1371	0	1	0	3	2	1
audit-artifacts/phase0b-backend/semantic-evidence-workflow-engine-module-spec.md	1366	0	2	2	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-approval-workflow-service-spec.md	1959	0	4	0	3	2	1
audit-artifacts/phase0b-backend/semantic-evidence-approval-workflow-module.md	2140	0	2	0	0	0	0
audit-artifacts/phase0b-backend/semantic-evidence-user-schema.md	2086	0	1	1	3	0	0
audit-artifacts/phase0b-backend/semantic-evidence-insurance-openapi-contract-spec.md	1958	0	7	8	3	1	2
audit-artifacts/phase0b-backend/semantic-evidence-insurance-schema.md	2488	0	3	12	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-insurance-flow-spec.md	2112	0	5	20	3	4	0
audit-artifacts/phase0b-backend/semantic-evidence-insurance-service-spec.md	2124	0	4	7	2	7	4
audit-artifacts/phase0b-backend/semantic-evidence-insurance-module.md	3139	0	0	6	3	1	3
audit-artifacts/phase0b-backend/semantic-evidence-chat-session-schema.md	1530	0	2	0	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-chat-schema.md	1707	0	5	0	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-chat-gateway-followup-spec.md	1384	0	5	0	1	3	0
audit-artifacts/phase0b-backend/semantic-evidence-chat-contract-spec.md	1672	0	5	0	2	2	2
audit-artifacts/phase0b-backend/semantic-evidence-callsession-schema.md	1465	0	1	0	0	0	0
audit-artifacts/phase0b-backend/semantic-evidence-slot-lock-schema.md	1561	0	1	0	1	0	1
audit-artifacts/phase0b-backend/semantic-evidence-slot-locks-service-spec.md	1249	0	2	0	2	4	1
audit-artifacts/phase0b-backend/semantic-evidence-root-feature-flag-schema.md	1402	0	1	0	1	0	2
audit-artifacts/phase0b-backend/semantic-evidence-systemevent-repository.md	1042	0	1	0	0	0	3
audit-artifacts/phase0b-backend/semantic-evidence-events-controllers.md	1425	0	1	0	0	0	0
audit-artifacts/phase0b-backend/semantic-evidence-mongoose-indexes-contract.md	1201	0	1	0	0	0	2
audit-artifacts/phase0b-backend/semantic-evidence-phase6-contracts-spec.md	1193	0	2	0	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-ai-service-spec.md	1820	0	4	0	1	3	3
audit-artifacts/phase0b-backend/semantic-evidence-ai-service-excel-spec.md	1275	0	2	0	1	1	1
audit-artifacts/phase0b-backend/semantic-evidence-media-controller-spec.md	1143	0	5	0	0	0	1
audit-artifacts/phase0b-backend/semantic-evidence-drug-rejection-log-schema.md	1396	0	3	0	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-article-schema.md	1846	0	5	0	0	0	0
audit-artifacts/phase0b-backend/semantic-evidence-delivery-schema.md	1661	0	2	1	9	0	0
audit-artifacts/phase0b-backend/semantic-evidence-articles-contract-spec.md	1476	0	2	0	0	3	0
audit-artifacts/phase0b-backend/semantic-evidence-unified-bookings-service-spec.md	1366	0	3	1	1	2	0
audit-artifacts/phase0b-backend/semantic-evidence-unified-bookings-contract-spec.md	1592	0	3	5	2	3	0
audit-artifacts/phase0b-backend/semantic-evidence-legal-enterprise-excel-spec.md	1349	0	4	2	1	2	1
audit-artifacts/phase0b-backend/semantic-evidence-driver-shift-schema.md	1566	0	2	1	6	0	0
audit-artifacts/phase0b-backend/semantic-evidence-leave-request-schema.md	1599	0	2	0	2	0	0
audit-artifacts/phase0b-backend/semantic-evidence-notifications-service-spec.md	1326	0	6	0	2	3	0
audit-artifacts/phase0b-backend/semantic-evidence-approval-request-schema.md	1845	0	3	0	1	0	1
audit-artifacts/phase0b-backend/semantic-evidence-corporate-account-schema.md	1445	0	3	2	0	0	0
audit-artifacts/phase0b-backend/semantic-evidence-sla-log-schema.md	1243	0	3	0	1	0	1
audit-artifacts/phase0b-backend/semantic-evidence-treatment-program-schema.md	1521	0	2	0	2	0	1
audit-artifacts/phase0b-backend/semantic-evidence-universal-activity-schema.md	1421	0	4	0	1	0	1
audit-artifacts/phase0b-backend/semantic-evidence-outbound-referral-schema.md	1544	0	3	0	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-med-i18n-spec.md	1351	0	0	0	1	2	2
audit-artifacts/phase0b-backend/semantic-evidence-ad-placement-schema.md	1565	0	2	1	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-app-boot-e2e-spec.md	1287	0	4	0	3	0	2
audit-artifacts/phase0b-backend/semantic-evidence-seed-test-providers.md	2184	0	1	0	0	2	3
audit-artifacts/phase0b-backend/semantic-evidence-seed-test.md	2206	0	0	0	0	7	2
audit-artifacts/phase0b-backend/semantic-evidence-provider-availability-contract.md	1567	0	4	0	1	2	3
audit-artifacts/phase0b-backend/semantic-evidence-ownership-controllers-spec.md	1618	0	14	0	1	4	0
audit-artifacts/phase0b-backend/semantic-evidence-users-contract-spec.md	1702	0	4	0	2	2	4
audit-artifacts/phase0b-backend/semantic-evidence-community-service-spec.md	1859	0	8	0	3	2	2
audit-artifacts/phase0b-backend/semantic-evidence-media-contract-spec.md	1911	0	5	0	1	3	7
audit-artifacts/phase0b-backend/semantic-evidence-cart-contract-spec.md	2101	0	5	7	2	2	2
audit-artifacts/phase0b-backend/semantic-evidence-facility-ops-service-spec.md	1983	0	4	0	1	5	3
audit-artifacts/phase0b-backend/semantic-evidence-loyalty-service-spec.md	2171	0	7	3	3	5	0
audit-artifacts/phase0b-backend/semantic-evidence-medicines-publication-spec.md	1886	0	4	0	1	2	2
audit-artifacts/phase0b-backend/semantic-evidence-seo-service-spec.md	1970	0	2	0	1	3	1
audit-artifacts/phase0b-backend/semantic-evidence-patient-ux-service-spec.md	1949	0	7	4	4	3	1
audit-artifacts/phase0b-backend/semantic-evidence-recruitment-service-spec.md	1874	0	6	0	1	2	0
audit-artifacts/phase0b-backend/semantic-evidence-health-service-spec.md	2334	0	4	0	3	3	3
audit-artifacts/phase0b-backend/semantic-evidence-mental-health-service-spec.md	2111	0	3	0	2	2	5
audit-artifacts/phase0b-backend/semantic-evidence-billing-zatca-spec.md	1604	0	4	1	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-provider-payouts-controller-spec.md	2172	0	6	7	1	4	2
audit-artifacts/phase0b-backend/semantic-evidence-maternity-service-spec.md	2022	0	2	0	2	2	2
audit-artifacts/phase0b-backend/semantic-evidence-admin-notification-center-contract.md	1849	0	6	0	6	3	2
audit-artifacts/phase0b-backend/semantic-evidence-nutrition-service-spec.md	1983	0	3	0	2	2	1
audit-artifacts/phase0b-backend/semantic-evidence-booking-ops-service-spec.md	1966	0	4	8	2	2	3
audit-artifacts/phase0b-backend/semantic-evidence-family-service-spec.md	2236	0	4	0	3	3	1
audit-artifacts/phase0b-backend/semantic-evidence-home-care-contract-spec.md	1851	0	5	3	2	3	2
audit-artifacts/phase0b-backend/semantic-evidence-home-care-service-spec.md	1814	0	3	2	2	5	2
audit-artifacts/phase0b-backend/semantic-evidence-home-care-controller-spec.md	2209	0	5	5	2	3	2
audit-artifacts/phase0b-backend/semantic-evidence-home-care-tracking-controller-spec.md	1903	0	5	0	2	3	1
audit-artifacts/phase0b-backend/semantic-evidence-device-trust-module.md	3261	0	8	0	13	2	7
audit-artifacts/phase0b-backend/semantic-evidence-seo-search-module.md	4278	0	3	0	2	2	4
audit-artifacts/phase0b-backend/semantic-evidence-booking-flow-service-spec.md	1883	0	4	2	2	3	1
audit-artifacts/phase0b-backend/semantic-evidence-hospital-staff-module.md	4131	0	11	0	1	0	6
audit-artifacts/phase0b-backend/semantic-evidence-radiology-schema.md	4399	0	4	11	4	0	0
audit-artifacts/phase0b-backend/semantic-evidence-hospital-operations-schema.md	3071	0	2	1	1	0	1
audit-artifacts/phase0b-backend/semantic-evidence-family-schemas.md	3350	0	3	0	4	0	1
audit-artifacts/phase0b-backend/semantic-evidence-custom-service-schema.md	3129	0	4	2	4	0	2
audit-artifacts/phase0b-backend/semantic-evidence-maternity-schema.md	2764	0	0	0	3	0	1
audit-artifacts/phase0b-backend/semantic-evidence-extra-schemas.md	3408	0	5	3	3	0	1
audit-artifacts/phase0b-backend/semantic-evidence-ambulance-vehicle-schema.md	2732	0	5	1	4	0	0
audit-artifacts/phase0b-backend/semantic-evidence-nutrition-schema.md	2799	0	0	0	2	0	1
audit-artifacts/phase0b-backend/semantic-evidence-lab-result-schema.md	2567	0	3	0	4	0	1
audit-artifacts/phase0b-backend/semantic-evidence-job-board-schema.md	3006	0	4	0	3	0	1
audit-artifacts/phase0b-backend/semantic-evidence-lab-schema.md	3847	0	5	11	3	0	0
audit-artifacts/phase0b-backend/semantic-evidence-appointment-schema.md	3529	0	4	10	4	0	0
audit-artifacts/phase0b-backend/semantic-evidence-medicine-schema.md	3688	0	4	4	2	0	0
audit-artifacts/phase0b-backend/semantic-evidence-promotion-campaign-schema.md	2356	0	2	1	3	0	1
audit-artifacts/phase0b-backend/semantic-evidence-facility-schema.md	2914	0	4	7	2	0	1
audit-artifacts/phase0b-backend/semantic-evidence-mental-health-schema.md	2590	0	1	0	2	0	2
audit-artifacts/phase0b-backend/semantic-evidence-patient-crm-tag-schema.md	1905	0	4	0	2	0	2
audit-artifacts/phase0b-backend/semantic-evidence-non-code-assets.md	730	0	1	0	1	0	0
audit-artifacts/phase0b-backend/semantic-evidence-e2e-matrix2.md	22962	0	51	33	49	21	41
audit-artifacts/phase0b-backend/FINAL_DELIVERY_INTEGRITY_2026-08-25.txt	1476	0	1	0	3	0	0
audit-artifacts/phase0b-backend/AUDIT_WORK_GITIGNORE_RATIONALE_2026-08-25.md	853	0	1	0	2	0	0
audit-artifacts/phase0b-backend/PHASE0B1_REPRODUCIBLE_GATES_2026-08-25.txt	99960	0	62	60	15	22	4
audit-artifacts/phase0b-backend/PHASE0B1_DIFF_CHECK_EXCEPTIONS_2026-08-25.tsv	134493	0	33	30	10	0	2
audit-artifacts/phase0b-backend/PHASE0B1_EVIDENCE_HYGIENE_REPORT_2026-08-25.md	1901	0	1	0	5	0	0
audit-artifacts/phase0b-backend/NABD_Normalized_Remediation_Backlog_2026-08-25.tsv	1279810	2	2413	1166	1863	188	819
audit-artifacts/phase0b-backend/NABD_Normalized_Remediation_Backlog_2026-08-25.md	96198	0	241	140	178	80	38
audit-artifacts/phase0b-backend/PHASE0C_NORMALIZATION_REPORT_2026-08-25.md	3743	0	3	3	11	1	4
audit-artifacts/phase0b-backend/FINAL_GIT_DIFF_CHECK_OUTPUT_2026-08-25.txt	99619	0	62	60	15	22	4
audit-artifacts/phase0d/archive_inventory.json	267080	0	114	96	94	9	20
audit-artifacts/phase0d/archive_inventory.tsv	296236	0	114	96	94	9	20
audit-artifacts/phase0d/PHASE0D_Cross_Surface_Findings.tsv	239378	0	498	206	919	10	412
audit-artifacts/phase0d/PHASE0D_Required_Journey_Matrix.tsv	16253	0	48	202	8	0	48
audit-artifacts/phase0d/PHASE0D_CONSOLIDATED_REPORT.md	4195	0	0	4	9	0	0
audit-artifacts/phase0d/PHASE0D_FINDINGS_VALIDATION.json	904	0	0	0	4	0	0
audit-artifacts/phase0d/PHASE0D_DIFF_CHECK_EXCEPTIONS_2026-08-25.tsv	103623	0	33	30	10	0	2
audit-artifacts/phase0d/PHASE0D_FINAL_DELIVERY_REPORT_2026-08-25.md	4568	0	4	7	12	0	2
audit-artifacts/phase0d/PHASE0D_JOURNEY_CONTRACT_RECONCILIATION.tsv	47544	0	75	197	66	0	46
audit-artifacts/phase0d/PHASE0D1_RECONCILIATION_REPORT_2026-08-25.md	4729	1	3	11	13	0	0
audit-artifacts/phase0d/PHASE0D_JOURNEY_CONTRACT_RECONCILIATION_REJECTED_MECHANICAL_ANCHOR.tsv	48631	0	75	197	66	0	46
audit-artifacts/phase0d/PHASE0D_DOMAIN_ANCHOR_CANDIDATES.tsv	6309183	3	4835	42113	2195	786	1327
audit-artifacts/phase0d/PHASE0D1_EVIDENCE_FIRST_JOURNEY_ROWS.tsv	296750	0	415	1211	45	0	158
audit-artifacts/phase0d/PHASE0D1_EVIDENCE_FIRST_REPORT_2026-08-25.md	4488	1	3	15	7	1	2
audit-artifacts/phase0d/phase0d-patient-mobile/NABD_Phase0D_patient_mobile_Semantic_Read_Manifest.tsv	1022494	0	537	1169	172	67	2148
audit-artifacts/phase0d/phase0d-patient-mobile/Screen_Action_Journey_Traceability.tsv	798354	0	1037	1990	152	64	2111
audit-artifacts/phase0d/phase0d-patient-mobile/Phase0D_patient-mobile_Findings.tsv	154618	0	318	157	602	7	263
audit-artifacts/phase0d/phase0d-patient-mobile/Phase0D_patient-mobile_Findings.md	156469	0	318	157	604	7	263
audit-artifacts/phase0d/phase0d-patient-web/NABD_Phase0D_patient_web_Semantic_Read_Manifest.tsv	2840382	4	3269	4088	2327	770	2159
audit-artifacts/phase0d/phase0d-patient-web/Screen_Action_Journey_Traceability.tsv	2203964	4	3623	4757	1899	623	2700
audit-artifacts/phase0d/phase0d-patient-web/Phase0D_patient-web_Findings.tsv	47771	0	97	6	171	3	82
audit-artifacts/phase0d/phase0d-patient-web/Phase0D_patient-web_Findings.md	48419	0	97	6	173	3	82
audit-artifacts/phase0d/phase0d-provider/NABD_Phase0D_provider_Semantic_Read_Manifest.tsv	185778	0	67	210	23	7	309
audit-artifacts/phase0d/phase0d-provider/Screen_Action_Journey_Traceability.tsv	129625	0	142	244	23	4	238
audit-artifacts/phase0d/phase0d-provider/Phase0D_provider_Findings.tsv	19095	0	47	25	60	0	32
audit-artifacts/phase0d/phase0d-provider/Phase0D_provider_Findings.md	19742	0	47	25	62	0	32
audit-artifacts/phase0d/phase0d-admin/NABD_Phase0D_admin_Semantic_Read_Manifest.tsv	119969	0	35	111	27	1	227
audit-artifacts/phase0d/phase0d-admin/Screen_Action_Journey_Traceability.tsv	91415	0	87	181	24	4	179
audit-artifacts/phase0d/phase0d-admin/Phase0D_admin_Findings.tsv	18167	0	36	18	86	0	35
audit-artifacts/phase0d/phase0d-admin/Phase0D_admin_Findings.md	18891	0	36	18	88	0	35
